t,u1,u2,u3,u4,u5,u6,u_norm,e1,e2,e3,e4,e5,e6,e_norm,q1,q2,q3,q4,q5,q6
1.933333333333333348e+00,-1.273246779079431901e-01,-1.373266116316103624e-01,1.699006259949115694e-01,-3.236558036354261758e-02,2.303705539979868675e-04,-1.273265659239771197e-01,2.849491758768524785e-01,-9.646099303337152264e-03,-8.411791037282512207e-03,9.910769696821475350e-03,-6.047805547111373414e-04,-3.433286881460162476e-07,-9.646163706320542985e-03,1.885319734407269257e-02,-1.307130922705044052e+00,-2.005021565830182873e-01,-1.824359689509424953e+00,4.566279004113651396e-01,1.576939761028127052e+00,2.573042879540627936e-01
1.946666666666666767e+00,-1.673246779079431978e-01,-1.160098510632013025e-01,1.439827856434920117e-01,-2.870384918193983129e-02,3.197237143348308176e-04,-1.673265659239770997e-01,3.016770935742171811e-01,-9.476613085065643816e-03,-8.423427118247950318e-03,9.937514200812458398e-03,-6.056354823584797487e-04,-3.757541460203128736e-07,-9.476669984719965356e-03,1.869996195049061435e-02,-1.308828585077149942e+00,-2.023331780714396899e-01,-1.822094347829492866e+00,4.561963593398514760e-01,1.576942832635513270e+00,2.556066004084098786e-01
1.960000000000000187e+00,-2.000605347865744010e-01,-8.426303518160217776e-02,1.051619906498175161e-01,-2.326975786150502559e-02,3.544466544216814106e-04,-2.000640648846804537e-01,3.142463337512212407e-01,-9.296633378863106145e-03,-8.332714518543671289e-03,9.838178363375416069e-03,-5.919328248924493607e-04,-8.918389982071062150e-08,-9.296673152725531963e-03,1.842362052159875890e-02,-1.311059580782589107e+00,-2.038799760856155885e-01,-1.820174577354246370e+00,4.558136413507591911e-01,1.576947095618370653e+00,2.533755795294236890e-01
1.973333333333333384e+00,-1.994156848313163866e-01,-4.876024479878039719e-02,6.139772375008020061e-02,-1.605897047627376922e-02,3.343497193259139448e-04,-1.994192142782431620e-01,2.931550488344275007e-01,-9.286761645260988018e-03,-8.138031347905361201e-03,9.611676899099030891e-03,-5.752512067376258642e-04,2.629342032989256950e-07,-9.286801376889197712e-03,1.820525810643269793e-02,-1.313727054579743481e+00,-2.050034832213700753e-01,-1.818772417478915493e+00,4.555033779126058668e-01,1.576951821573763013e+00,2.507080586642946862e-01
1.986666666666666803e+00,-1.782694608073244202e-01,-1.355434496561594947e-02,1.739156967692435940e-02,-6.128361445817638586e-03,2.805975901699679599e-04,-1.782726260239534399e-01,2.531500589735324880e-01,-9.276900394068920974e-03,-7.928871889769872894e-03,9.366230814363163404e-03,-5.681518169762256321e-04,4.050660047383303208e-07,-9.276940083508211643e-03,1.797327415909517195e-02,-1.316385930377494295e+00,-2.056536198186873499e-01,-1.817953781162247706e+00,4.552892583062555509e-01,1.576956279570020492e+00,2.480491358072516306e-01
2.000000000000000000e+00,-1.694421933120866530e-01,2.145955576968731210e-02,-2.677287762596581785e-02,5.668704720677653075e-03,2.465807903133077853e-04,-1.694452102946950312e-01,2.421401055003644109e-01,-9.267053879094433455e-03,-7.851634863815792897e-03,9.276234580715581046e-03,-5.712349228197410866e-04,3.236548331564392811e-07,-9.267093526801772896e-03,1.788240245340326148e-02,-1.318762856521591864e+00,-2.058343444182288984e-01,-1.817721893566555336e+00,4.552075468203113928e-01,1.576960020871222667e+00,2.456721674602655447e-01
2.013333333333333641e+00,-1.747479759776775776e-01,5.665397383901338985e-02,-7.078889004895751180e-02,1.561782116200854421e-02,2.356894637320370905e-04,-1.747510952372236248e-01,2.637034546387115319e-01,-9.257251774342556416e-03,-8.019853395666132201e-03,9.476834632595299013e-03,-5.848888722876921520e-04,9.819054902493462578e-09,-9.257291384001220536e-03,1.805172269664115370e-02,-1.321022085765753085e+00,-2.055482170079665494e-01,-1.818078865268234923e+00,4.552831295499206732e-01,1.576963308615093595e+00,2.434128979896694744e-01
2.026666666666666838e+00,-1.492864553206959544e-01,9.214583843590806733e-02,-1.145630189443854752e-01,2.273492098382294893e-02,1.978272064534184632e-04,-1.492873439113279188e-01,2.582742987847796434e-01,-9.247522064739222003e-03,-8.334561454692135385e-03,9.849586188820147470e-03,-6.087269448231680258e-04,-5.281594441797210493e-07,-9.247561640881585276e-03,1.838161777823393503e-02,-1.323352058778788809e+00,-2.047928306901130036e-01,-1.819022717135554412e+00,4.554913671654139407e-01,1.576966451141276870e+00,2.410828833865066301e-01
2.040000000000000036e+00,-1.092864553206959327e-01,1.230831958556835581e-01,-1.524674360668213102e-01,2.816590590727463539e-02,1.571606844572371914e-04,-1.092873439113279110e-01,2.511501303476713631e-01,-9.066099263043359002e-03,-8.627618369406508947e-03,1.019368660686126304e-02,-6.421279769388554826e-04,-1.276785001280700271e-06,-9.066111953792255207e-03,1.852425213448631938e-02,-1.325342544849731352e+00,-2.035642195109677033e-01,-1.820550224054812816e+00,4.557944994451981202e-01,1.576969088837362420e+00,2.390923854676887395e-01
2.053333333333333677e+00,-6.928645532069592494e-02,1.458424687450588786e-01,-1.802823602749470400e-01,3.255217079975668976e-02,1.256785757998048344e-04,-6.928734391132788939e-02,2.538360960384350995e-01,-8.760782559457336305e-03,-8.798693512065636213e-03,1.038744857818585388e-02,-6.701751773539044166e-04,-1.907849706661579603e-06,-8.760775600151760045e-03,1.841922186364720881e-02,-1.326799697587340621e+00,-2.019231102328920002e-01,-1.822583123202370370e+00,4.561700448572949540e-01,1.576971184313155305e+00,2.376352208822045675e-01
2.066666666666666874e+00,-2.928645532069592758e-02,1.632401016695782248e-01,-2.015313091600008932e-01,3.662828544868183822e-02,2.635693226366805049e-05,-2.928734391132788856e-02,2.651778202132818452e-01,-8.576623887273093771e-03,-8.798036514856111268e-03,1.036914151107204418e-02,-6.708499727778871602e-04,-1.936355782383714086e-06,-8.576608944330654793e-03,1.823434352853276624e-02,-1.327723516991616615e+00,-1.999785439829580014e-01,-1.824986888006036256e+00,4.566040738012917544e-01,1.576972860027499479e+00,2.367113896300536702e-01
2.080000000000000071e+00,1.071354467930407325e-02,1.888712380760218523e-01,-2.327807322596217032e-01,4.230910809724874183e-02,-5.458247800266723332e-05,1.071265608867211228e-02,3.031151902016726574e-01,-8.716756847916506956e-03,-8.798534219433218340e-03,1.034987460911285240e-02,-6.717107951099698937e-04,-1.968956558684453739e-06,-8.716749268593115829e-03,1.835616724322295182e-02,-1.328114003062559334e+00,-1.978020092940302455e-01,-1.827673972128169622e+00,4.570924509406073533e-01,1.576973211453262635e+00,2.363208917112360474e-01
2.093333333333333268e+00,5.071354467930407062e-02,2.036100925089637803e-01,-2.503958356588227852e-01,4.521569117242407732e-02,-1.015232025658608240e-04,5.071265608867211311e-02,3.336813606173670288e-01,-9.022882082183159014e-03,-8.800776863123083160e-03,1.032914712346899577e-02,-6.728531596760234379e-04,-2.007750773636018948e-06,-9.022894391760960531e-03,1.863927877821866877e-02,-1.327971155800168557e+00,-1.952837261196833651e-01,-1.830777715224964686e+00,4.576565723819041587e-01,1.576972483686889248e+00,2.364637271257516993e-01
2.106666666666666909e+00,7.248356469494691978e-02,2.074042892259154724e-01,-2.544246833185632162e-01,4.545475615114488027e-02,-1.140659606267081978e-04,7.248485075986549342e-02,3.468753771593312552e-01,-9.198865644294951238e-03,-8.804059892517646091e-03,1.030754431345126676e-02,-6.741656595092848647e-04,-2.050277243093034940e-06,-9.198905053345640681e-03,1.880027731782581146e-02,-1.327294975204444505e+00,-1.925689248862303415e-01,-1.834116326367082328e+00,4.582594482642030620e-01,1.576971130044188207e+00,2.371398958736006257e-01
2.120000000000000107e+00,5.769201671837076439e-02,2.002491781354049927e-01,-2.449948048513310161e-01,4.316006033835843164e-02,-9.140612812071447575e-05,5.769303735812202072e-02,3.296086198268733947e-01,-9.189097726449713122e-03,-8.807631692925532718e-03,1.028569513464772101e-02,-6.755284845816333927e-04,-2.093891415810844592e-06,-9.189137093653432231e-03,1.878046860733792456e-02,-1.326328527675178615e+00,-1.898035343632180627e-01,-1.837508655477996466e+00,4.588655116795514743e-01,1.576969609164713404e+00,2.381063605503990210e-01
2.133333333333333304e+00,3.085465071560461112e-02,2.005297758899003413e-01,-2.446831103957352038e-01,4.239548923357574356e-02,-4.994988542039029855e-05,3.085519153631592279e-02,3.221543851156696281e-01,-9.179341241421390407e-03,-8.810724606398867564e-03,1.026424722384211563e-02,-6.768181681819918083e-04,-2.135872340769395805e-06,-9.179380567178263561e-03,1.876067855329957221e-02,-1.325559300785600358e+00,-1.871335453214126865e-01,-1.840775252876014179e+00,4.594409791507296781e-01,1.576968390416338295e+00,2.388756010485071357e-01
2.146666666666666945e+00,1.903271979336011027e-02,2.081240274430584125e-01,-2.532879931685831920e-01,4.324880959484609516e-02,-3.178550250866532257e-05,1.903304930727256136e-02,3.317610287734866770e-01,-9.169616448331474601e-03,-8.813857763331878203e-03,1.024276248606570405e-02,-6.781181078090448011e-04,-2.178059320456782189e-06,-9.169655734070136788e-03,1.874093308832721488e-02,-1.325147905442725538e+00,-1.844598149762139982e-01,-1.844037694347957279e+00,4.600062523405106241e-01,1.576967724417865924e+00,2.392870036023246882e-01
2.160000000000000142e+00,2.511520985821403748e-02,2.045673000725801993e-01,-2.483145027896822565e-01,4.190347557547406676e-02,-4.123261967419392370e-05,2.511564780083653040e-02,3.263822070070353520e-01,-9.159936760529063804e-03,-8.817546879050119912e-03,1.022080309081285776e-02,-6.795118904472374766e-04,-2.222297419862684364e-06,-9.159976008913606194e-03,1.872125241734766410e-02,-1.324894135845480658e+00,-1.816848279436400482e-01,-1.847414867590205123e+00,4.605829031351085234e-01,1.576967300611165967e+00,2.395407775930884497e-01
2.173333333333333339e+00,6.404329725233912085e-02,1.898391258714892671e-01,-2.298788201395139674e-01,3.849715957514818210e-02,-7.868885648895953785e-05,6.404549304931921039e-02,3.139563222019244315e-01,-9.150267399741451868e-03,-8.821007320302332033e-03,1.019903386357334796e-02,-6.808727152929350268e-04,-2.265796373634998417e-06,-9.150306610814951114e-03,1.870159242530169616e-02,-1.324559266380704425e+00,-1.789572639426721956e-01,-1.850725727627400952e+00,4.611416161427817073e-01,1.576966750842903942e+00,2.398756528970995561e-01
2.186666666666666980e+00,1.040432972523391147e-01,1.636095213909520840e-01,-1.977146462251704873e-01,3.309962982386090852e-02,-1.456331808237415796e-04,1.040454930493191904e-01,2.976663162876095892e-01,-8.943387597692975532e-03,-8.823457001014389789e-03,1.017812310654164776e-02,-6.820730468999336438e-04,-2.305746465314228999e-06,-8.943409069156693647e-03,1.849003947749391918e-02,-1.323705355750673274e+00,-1.764260755977189454e-01,-1.853790778562594443e+00,4.616549116037838019e-01,1.576965701658150643e+00,2.407295928044237421e-01
2.200000000000000178e+00,1.440432972523391086e-01,1.302235284073887667e-01,-1.571564201058859855e-01,2.662597070060275517e-02,-2.411168983517511565e-04,1.440454930493191843e-01,2.895908902842472821e-01,-8.767125654206786578e-03,-8.827561815212270346e-03,1.016282225611497836e-02,-6.835467153640806259e-04,-2.351697042435318963e-06,-8.767139420585490228e-03,1.831396383391586946e-02,-1.322318111787308847e+00,-1.742446153125061237e-01,-1.856426973845596740e+00,4.620962400014354543e-01,1.576963759882406002e+00,2.421168660450812027e-01
2.213333333333333375e+00,1.840432972523390887e-01,1.031977832397545092e-01,-1.244529324913299928e-01,2.151971577058282847e-02,-3.224521182081482211e-04,1.840454930493191643e-01,3.071582585391217091e-01,-8.877783502990510556e-03,-8.822946707620182849e-03,1.014163755449715154e-02,-6.835985824107382314e-04,-2.366320376090413902e-06,-8.877804112292331240e-03,1.840638365610811761e-02,-1.320397534490610925e+00,-1.725083016004074210e-01,-1.858522392780341814e+00,4.624512529441102693e-01,1.576960544990427593e+00,2.440374726190719379e-01
2.226666666666667016e+00,2.234045377545482991e-01,8.768198820730793708e-02,-1.056751329694895769e-01,1.853096398522369875e-02,-3.591701177544203826e-04,2.234084779369366891e-01,3.449925012473794017e-01,-9.115417348827037358e-03,-8.819708093367850665e-03,1.012561192620475836e-02,-6.838760908509655678e-04,-2.385885553124467151e-06,-9.115456418835599095e-03,1.862700563964573425e-02,-1.317943623860579727e+00,-1.711323311572106043e-01,-1.860181765213559490e+00,4.627381824877181415e-01,1.576956245628851505e+00,2.464914125263963918e-01
2.240000000000000213e+00,2.155327509323335111e-01,8.380408675758467540e-02,-1.008904263835060239e-01,1.761103217842660551e-02,-3.503101844545884833e-04,2.155365394757808029e-01,3.322990232281573530e-01,-9.105738041482958067e-03,-8.815513961618393068e-03,1.011042069868883786e-02,-6.839973855123915314e-04,-2.401986010092116430e-06,-9.105777070004705820e-03,1.860729407070309260e-02,-1.314964896690519192e+00,-1.699632379811131244e-01,-1.861590766986485956e+00,4.629852620075212144e-01,1.576951456693947762e+00,2.494701922322222210e-01
2.253333333333333410e+00,1.790544617373084901e-01,9.195672838813453986e-02,-1.105035852862721185e-01,1.877072776934390202e-02,-2.940267908304118106e-04,1.790575980595418559e-01,2.917903915837596895e-01,-9.096069012219487604e-03,-8.811087917438786832e-03,1.009544450629018542e-02,-6.840806741128524493e-04,-2.417222258799256451e-06,-9.096107999297942115e-03,1.858760055763062150e-02,-1.312091126678088138e+00,-1.688458501576786119e-01,-1.862935972671599272e+00,4.632200757699003191e-01,1.576946785891488290e+00,2.523440127585661052e-01
2.266666666666666607e+00,1.403532931323356325e-01,9.333619524621321328e-02,-1.119688154913557471e-01,1.860540568285762655e-02,-2.323387220398401461e-04,1.403557434957463657e-01,2.469689407857130758e-01,-9.086410250122245458e-03,-8.807167337125498818e-03,1.008004969797404726e-02,-6.842469358492309084e-04,-2.434251825889077736e-06,-9.086449195801815648e-03,1.856793495340750000e-02,-1.309703733854924002e+00,-1.676197604458367074e-01,-1.864409353808749614e+00,4.634703521401584148e-01,1.576942865534276983e+00,2.547314473993598227e-01
2.280000000000000249e+00,1.206355543820893383e-01,8.689130319444850203e-02,-1.040970863967637661e-01,1.711771217764515574e-02,-2.008836453441853248e-04,1.206376549333580683e-01,2.185994948769428015e-01,-9.076761744288841527e-03,-8.803342688182169695e-03,1.006459872535536704e-02,-6.844284569909042659e-04,-2.451589263152698095e-06,-9.076800648613492228e-03,1.854829782185632089e-02,-1.307832356613159552e+00,-1.663752778425537926e-01,-1.865902271348634400e+00,4.637184242159300140e-01,1.576939767684649496e+00,2.566028573126364343e-01
2.293333333333333446e+00,1.042124652133529367e-01,9.113927957277012659e-02,-1.090316151127731087e-01,1.766373864499817120e-02,-1.745532525809446924e-04,1.042142753480052031e-01,2.054924636064650867e-01,-9.067123483828432029e-03,-8.799138827342734004e-03,1.004951475729187749e-02,-6.845468866476522862e-04,-2.467519072180124340e-06,-9.067162346842572163e-03,1.852869026087758386e-02,-1.306223882554731652e+00,-1.652167271332944942e-01,-1.867290232500591340e+00,4.639466603782986809e-01,1.576937089236045253e+00,2.582113593784143291e-01
2.306666666666666643e+00,9.114391738278052046e-02,1.074882281819967700e-01,-1.283877284619580894e-01,2.041417392952021501e-02,-1.485347611907283938e-04,9.114549692869544639e-02,2.122936736301494765e-01,-9.057495457862607680e-03,-8.795201577817657324e-03,1.003421654431413401e-02,-6.847092517396902167e-04,-2.484389704626721596e-06,-9.057534279609313899e-03,1.850910739554296677e-02,-1.304834383018553590e+00,-1.640015367389908718e-01,-1.868743987368761683e+00,4.641821768935652237e-01,1.576934761859344114e+00,2.596008830497211761e-01
2.320000000000000284e+00,8.147732485042910588e-02,1.404273043606920346e-01,-1.672357606466556013e-01,2.506555592485030723e-02,-1.280218137271371313e-04,8.147873406667670293e-02,2.481799035022237143e-01,-9.047877655523173246e-03,-8.773355868422427761e-03,9.995705959163103671e-03,-6.819179586434742646e-04,-2.436524496829406417e-06,-9.047916436046410382e-03,1.846834618361908181e-02,-1.303619130786783264e+00,-1.625683603632310792e-01,-1.870455823748254476e+00,4.644543658792921192e-01,1.576932781395861127e+00,2.608161563421038665e-01
2.333333333333333481e+00,8.391333898196266794e-02,1.767439690027146904e-01,-2.104216723635749797e-01,3.284440557431445029e-02,-1.460268956356580055e-04,8.391478887874161130e-02,3.011272610245809833e-01,-9.038259482709420922e-03,-8.655630597472097065e-03,9.842410069623497293e-03,-6.761951338605243222e-04,-2.324448209911622598e-06,-9.038298220561014062e-03,1.832023994060177560e-02,-1.302532766455444246e+00,-1.606959963050886842e-01,-1.872685633890209811e+00,4.647885732916234858e-01,1.576931074438344460e+00,2.619025394629930226e-01
2.346666666666666679e+00,7.863675437135975166e-02,2.133296251716741698e-01,-2.533857692354615776e-01,3.901953876465946713e-02,-1.595082427103497208e-04,7.863637534206738278e-02,3.515733857108924165e-01,-9.028579445534035131e-03,-8.696828970299996797e-03,9.868090424227204949e-03,-6.785938082076725664e-04,-2.390232981319684313e-06,-9.028618137543631406e-03,1.834409251794776041e-02,-1.301413921935684836e+00,-1.583394100517190317e-01,-1.875491256188390743e+00,4.652264986992808993e-01,1.576929127413069232e+00,2.630214033147098007e-01
