ref_x,ref_y,ref_z,fk_x,fk_y,fk_z,err_x,err_y,err_z,xy_err,xyz_err
7.408739846067249890e-02,-7.066655301414070944e-01,1.000000000000000056e-01,7.408739846067280421e-02,-7.066655301414079826e-01,9.999999999999981126e-02,3.053113317719180486e-16,-8.881784197001252323e-16,-1.942890293094023946e-16,9.391889663583969544e-16,9.590746276694758964e-16
7.527355290864090609e-02,-7.060724593775368207e-01,1.000000000000000056e-01,7.527355290864103099e-02,-7.060724593775367097e-01,1.000000000000000333e-01,1.249000902703301108e-16,1.110223024625156540e-16,2.775557561562891351e-17,1.671106944322083812e-16,1.693999886994382596e-16
7.580073266329348525e-02,-7.049577059972992332e-01,1.000000000000000056e-01,7.580073266329311055e-02,-7.049577059972981230e-01,9.999999999999964473e-02,-3.747002708109903324e-16,1.110223024625156540e-15,-3.608224830031758756e-16,1.171748888351792049e-15,1.226045807298502875e-15
7.586663013262506805e-02,-7.033871667522355597e-01,1.000000000000000056e-01,7.586663013262530397e-02,-7.033871667522357818e-01,9.999999999999975575e-02,2.359223927328457648e-16,-2.220446049250313081e-16,-2.498001805406602216e-16,3.239802184842530750e-16,4.091006137458740301e-16
7.566893772463037515e-02,-7.015502948030264418e-01,1.000000000000000056e-01,7.566893772462991719e-02,-7.015502948030248875e-01,9.999999999999992228e-02,-4.579669976578770729e-16,1.554312234475219157e-15,-8.326672684688674053e-17,1.620376589926896789e-15,1.622514604243337015e-15
7.540534784730404394e-02,-6.996365433103526321e-01,1.000000000000000056e-01,7.540534784730473783e-02,-6.996365433103541864e-01,9.999999999999986677e-02,6.938893903907228378e-16,-1.554312234475219157e-15,-1.387778780781445676e-16,1.702165975554721804e-15,1.707813897290928515e-15
7.527355290864090609e-02,-6.978353654348949942e-01,1.000000000000000056e-01,7.527355290864022608e-02,-6.978353654348928847e-01,9.999999999999936717e-02,-6.800116025829083810e-16,2.109423746787797427e-15,-6.383782391594650107e-16,2.216322251650162197e-15,2.306428212494805564e-15
7.527355290864090609e-02,-6.961412697806916849e-01,1.000000000000000056e-01,7.527355290864176651e-02,-6.961412697806935723e-01,9.999999999999992228e-02,8.604228440844963188e-16,-1.887379141862766119e-15,-8.326672684688674053e-17,2.074253479148844224e-15,2.075924093882259107e-15
7.527355290864090609e-02,-6.944279542406222028e-01,1.000000000000000056e-01,7.527355290864033710e-02,-6.944279542406209815e-01,9.999999999999970024e-02,-5.689893001203927270e-16,1.221245327087672194e-15,-3.053113317719180486e-16,1.347289491009623374e-15,1.381449956347790356e-15
7.527355290864090609e-02,-6.927036559086290346e-01,1.000000000000000056e-01,7.527355290864118365e-02,-6.927036559086293677e-01,9.999999999999997780e-02,2.775557561562891351e-16,-3.330669073875469621e-16,-2.775557561562891351e-17,4.335559509131366993e-16,4.344434768182727956e-16
7.527355290864090609e-02,-6.909766118786551115e-01,1.000000000000000056e-01,7.527355290864153059e-02,-6.909766118786563327e-01,9.999999999999997780e-02,6.245004513516505540e-16,-1.221245327087672194e-15,-2.775557561562891351e-17,1.371656284450259367e-15,1.371937073866598866e-15
7.527355290864090609e-02,-6.892550592446430313e-01,1.000000000000000056e-01,7.527355290864159998e-02,-6.892550592446445856e-01,1.000000000000000333e-01,6.938893903907228378e-16,-1.554312234475219157e-15,2.775557561562891351e-17,1.702165975554721804e-15,1.702392252189228077e-15
7.527355290864090609e-02,-6.875335066106309512e-01,1.000000000000000056e-01,7.527355290864094772e-02,-6.875335066106301740e-01,9.999999999999997780e-02,4.163336342344337027e-17,7.771561172376095783e-16,-2.775557561562891351e-17,7.782704976483341822e-16,7.787652659739907782e-16
7.527355290864090609e-02,-6.858064625806569170e-01,1.000000000000000056e-01,7.527355290864157222e-02,-6.858064625806579162e-01,9.999999999999964473e-02,6.661338147750939243e-16,-9.992007221626408864e-16,-3.608224830031758756e-16,1.200889812746016439e-15,1.253925518760081508e-15
7.527355290864090609e-02,-6.840821642486638599e-01,1.000000000000000056e-01,7.527355290864075343e-02,-6.840821642486629717e-01,9.999999999999958922e-02,-1.526556658859590243e-16,8.881784197001252323e-16,-4.163336342344337027e-16,9.012017851447573613e-16,9.927226966998128215e-16
7.527355290864090609e-02,-6.823688487085943777e-01,1.000000000000000056e-01,7.527355290864068404e-02,-6.823688487085933785e-01,9.999999999999970024e-02,-2.220446049250313081e-16,9.992007221626408864e-16,-3.053113317719180486e-16,1.023575053304180646e-15,1.068138988640990686e-15
7.527355290864090609e-02,-6.806747530543910685e-01,1.000000000000000056e-01,7.527355290864055914e-02,-6.806747530543899583e-01,9.999999999999964473e-02,-3.469446951953614189e-16,1.110223024625156540e-15,-3.608224830031758756e-16,1.163170574736153263e-15,1.217850011361255476e-15
7.514175796997774048e-02,-6.788735751789333195e-01,1.000000000000000056e-01,7.514175796997772661e-02,-6.788735751789333195e-01,9.999999999999964473e-02,-1.387778780781445676e-17,0.000000000000000000e+00,-3.608224830031758756e-16,1.387778780781445676e-17,3.610892649124533019e-16
7.487816809265143703e-02,-6.769598236862595098e-01,1.000000000000000056e-01,7.487816809265125662e-02,-6.769598236862592877e-01,9.999999999999992228e-02,-1.804112415015879378e-16,2.220446049250313081e-16,-8.326672684688674053e-17,2.860979249076398531e-16,2.979687407032012292e-16
7.468047568465668862e-02,-6.751229517370505029e-01,1.000000000000000056e-01,7.468047568465692454e-02,-6.751229517370509470e-01,9.999999999999981126e-02,2.359223927328457648e-16,-4.440892098500626162e-16,-1.942890293094023946e-16,5.028663855320258246e-16,5.390944523996086112e-16
7.474637315398829918e-02,-6.735524124919867184e-01,1.000000000000000056e-01,7.474637315398829918e-02,-6.735524124919867184e-01,9.999999999999992228e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.326672684688674053e-17,0.000000000000000000e+00,8.326672684688674053e-17
7.527355290864090609e-02,-6.724376591117491309e-01,1.000000000000000056e-01,7.527355290864166937e-02,-6.724376591117507962e-01,9.999999999999964473e-02,7.632783294297951215e-16,-1.665334536937734811e-15,-3.608224830031758756e-16,1.831920557255351646e-15,1.867116973393829901e-15
7.645970735660928552e-02,-6.718445883478789682e-01,1.000000000000000056e-01,7.645970735660885531e-02,-6.718445883478775249e-01,9.999999999999975575e-02,-4.302114220422481594e-16,1.443289932012703503e-15,-2.498001805406602216e-16,1.506043722972493203e-15,1.526619738409992462e-15
7.817304155923024411e-02,-6.716468980932555066e-01,1.000000000000000056e-01,7.817304155923110454e-02,-6.716468980932572830e-01,9.999999999999970024e-02,8.604228440844963188e-16,-1.776356839400250465e-15,-3.053113317719180486e-16,1.973770779879594169e-15,1.997244627183871923e-15
8.011701690451181190e-02,-6.717457432205672374e-01,1.000000000000000056e-01,8.011701690451170088e-02,-6.717457432205664603e-01,9.999999999999986677e-02,-1.110223024625156540e-16,7.771561172376095783e-16,-1.387778780781445676e-16,7.850462293418875587e-16,7.972182145735180215e-16
8.199509478046176914e-02,-6.720422786025024298e-01,1.000000000000000056e-01,8.199509478046197730e-02,-6.720422786025025408e-01,9.999999999999981126e-02,2.081668171172168513e-16,-1.110223024625156540e-16,-1.942890293094023946e-16,2.359223927328457648e-16,3.056265732929336207e-16
8.351073657508803483e-02,-6.724376591117491309e-01,1.000000000000000056e-01,8.351073657508824299e-02,-6.724376591117492419e-01,9.999999999999970024e-02,2.081668171172168513e-16,-1.110223024625156540e-16,-3.053113317719180486e-16,2.359223927328457648e-16,3.858424350705004297e-16
8.452116443817225822e-02,-6.729977814998489016e-01,1.000000000000000056e-01,8.452116443817186964e-02,-6.729977814998475694e-01,9.999999999999997780e-02,-3.885780586188047891e-16,1.332267629550187849e-15,-2.775557561562891351e-17,1.387778780781445676e-15,1.388056308787576000e-15
8.522407077770904893e-02,-6.737885425183424148e-01,1.000000000000000056e-01,8.522407077770988160e-02,-6.737885425183443022e-01,9.999999999999986677e-02,8.326672684688674053e-16,-1.887379141862766119e-15,-1.387778780781445676e-16,2.062894763461780606e-15,2.067557521463891221e-15
8.583362236902608577e-02,-6.747110970399183838e-01,1.000000000000000056e-01,8.583362236902659925e-02,-6.747110970399197161e-01,9.999999999999981126e-02,5.134781488891348999e-16,-1.332267629550187849e-15,-1.942890293094023946e-16,1.427794399111401903e-15,1.440952835121219086e-15
8.656398598745110307e-02,-6.756665999372647446e-01,1.000000000000000056e-01,8.656398598745121409e-02,-6.756665999372648557e-01,9.999999999999986677e-02,1.110223024625156540e-16,-1.110223024625156540e-16,-1.387778780781445676e-16,1.570092458683775167e-16,2.095500005536363126e-16
8.762932840831158532e-02,-6.765562060830700997e-01,1.000000000000000056e-01,8.762932840831189063e-02,-6.765562060830709878e-01,9.999999999999975575e-02,3.053113317719180486e-16,-8.881784197001252323e-16,-2.498001805406602216e-16,9.391889663583969544e-16,9.718415738830586908e-16
8.911751292404970770e-02,-6.775117089804165715e-01,1.000000000000000056e-01,8.911751292404962443e-02,-6.775117089804163495e-01,9.999999999999964473e-02,-8.326672684688674053e-17,2.220446049250313081e-16,-3.608224830031758756e-16,2.371437420133773559e-16,4.317754261380381277e-16
9.088576168444706394e-02,-6.785990053808452771e-01,1.000000000000000056e-01,9.088576168444631453e-02,-6.785990053808435007e-01,9.999999999999986677e-02,-7.494005416219806648e-16,1.776356839400250465e-15,-1.387778780781445676e-16,1.927963898175317357e-15,1.932952170156115954e-15
9.280227975084040515e-02,-6.796204050297329768e-01,1.000000000000000056e-01,9.280227975083973901e-02,-6.796204050297313115e-01,9.999999999999975575e-02,-6.661338147750939243e-16,1.665334536937734811e-15,-2.498001805406602216e-16,1.793620188084544856e-15,1.810931668866218064e-15
9.473527218456667676e-02,-6.803782176724559871e-01,1.000000000000000056e-01,9.473527218456702370e-02,-6.803782176724567643e-01,9.999999999999981126e-02,3.469446951953614189e-16,-7.771561172376095783e-16,-1.942890293094023946e-16,8.510829877773609022e-16,8.729779372893849006e-16
9.655294404696268540e-02,-6.806747530543910685e-01,1.000000000000000056e-01,9.655294404696328214e-02,-6.806747530543921787e-01,1.000000000000000333e-01,5.967448757360216405e-16,-1.110223024625156540e-15,2.775557561562891351e-17,1.260436278089864733e-15,1.260741838404193667e-15
9.831020989580471769e-02,-6.803782176724559871e-01,1.000000000000000056e-01,9.831020989580507852e-02,-6.803782176724570974e-01,1.000000000000000888e-01,3.608224830031758756e-16,-1.110223024625156540e-15,8.326672684688674053e-17,1.167385124390579227e-15,1.170350962937272897e-15
1.000949330235349211e-01,-6.796204050297329768e-01,1.000000000000000056e-01,1.000949330235345880e-01,-6.796204050297321997e-01,9.999999999999986677e-02,-3.330669073875469621e-16,7.771561172376095783e-16,-1.387778780781445676e-16,8.455206652451151166e-16,8.568339948907339216e-16
1.018247415934888378e-01,-6.785990053808452771e-01,1.000000000000000056e-01,1.018247415934894901e-01,-6.785990053808466094e-01,9.999999999999970024e-02,6.522560269672794675e-16,-1.332267629550187849e-15,-3.053113317719180486e-16,1.483366091516998647e-15,1.514460290258796773e-15
1.034172637690019825e-01,-6.775117089804165715e-01,1.000000000000000056e-01,1.034172637690011498e-01,-6.775117089804145731e-01,9.999999999999975575e-02,-8.326672684688674053e-16,1.998401444325281773e-15,-2.498001805406602216e-16,2.164934898019055254e-15,2.179298796140383194e-15
1.047901277134097864e-01,-6.765562060830700997e-01,1.000000000000000056e-01,1.047901277134094394e-01,-6.765562060830692115e-01,9.999999999999986677e-02,-3.469446951953614189e-16,8.881784197001252323e-16,-1.387778780781445676e-16,9.535363269142995513e-16,9.635822882292338213e-16
1.058115384880492782e-01,-6.756665999372648557e-01,1.000000000000000056e-01,1.058115384880486815e-01,-6.756665999372630793e-01,9.999999999999986677e-02,-5.967448757360216405e-16,1.776356839400250465e-15,-1.387778780781445676e-16,1.873912502653538421e-15,1.879044269580980241e-15
1.065364106506966335e-01,-6.747110970399183838e-01,1.000000000000000056e-01,1.065364106506975633e-01,-6.747110970399202712e-01,9.999999999999970024e-02,9.298117831235686026e-16,-1.887379141862766119e-15,-3.053113317719180486e-16,2.103984310106437389e-15,2.126020928044313643e-15
1.071624366093465730e-01,-6.737885425183425259e-01,1.000000000000000056e-01,1.071624366093464203e-01,-6.737885425183418597e-01,9.999999999999964473e-02,-1.526556658859590243e-16,6.661338147750939243e-16,-3.608224830031758756e-16,6.834017936133213621e-16,7.728071400773169980e-16
1.078873087719939283e-01,-6.729977814998489016e-01,1.000000000000000056e-01,1.078873087719934565e-01,-6.729977814998474583e-01,9.999999999999964473e-02,-4.718447854656915297e-16,1.443289932012703503e-15,-3.608224830031758756e-16,1.518460842241379321e-15,1.560742193208403004e-15
1.089087195466333646e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.089087195466336144e-01,-6.724376591117497970e-01,9.999999999999964473e-02,2.498001805406602216e-16,-6.661338147750939243e-16,-3.608224830031758756e-16,7.114312260401321169e-16,7.977012308035776976e-16
1.102925664025964925e-01,-6.721740721055846635e-01,1.000000000000000056e-01,1.102925664025967423e-01,-6.721740721055849965e-01,9.999999999999958922e-02,2.498001805406602216e-16,-3.330669073875469621e-16,-4.163336342344337027e-16,4.163336342344337027e-16,5.887846720064156690e-16
1.119070544012201185e-01,-6.721411237298140495e-01,1.000000000000000056e-01,1.119070544012196605e-01,-6.721411237298129393e-01,9.999999999999981126e-02,-4.579669976578770729e-16,1.110223024625156540e-15,-1.942890293094023946e-16,1.200969997690034294e-15,1.216584219140454958e-15
1.136533373385069379e-01,-6.722399688571257803e-01,1.000000000000000056e-01,1.136533373385067019e-01,-6.722399688571252252e-01,9.999999999999975575e-02,-2.359223927328457648e-16,5.551115123125782702e-16,-2.498001805406602216e-16,6.031651237387228269e-16,6.528463040355634303e-16
1.154325690104594793e-01,-6.723717623602081250e-01,1.000000000000000056e-01,1.154325690104591601e-01,-6.723717623602075699e-01,9.999999999999964473e-02,-3.191891195797325054e-16,5.551115123125782702e-16,-3.608224830031758756e-16,6.403362282114315024e-16,7.349988771424210040e-16
1.171459032130805211e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.171459032130801187e-01,-6.724376591117481317e-01,9.999999999999986677e-02,-4.024558464266192459e-16,9.992007221626408864e-16,-1.387778780781445676e-16,1.077206011630695333e-15,1.086108692045681841e-15
1.187823570348146840e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.187823570348146840e-01,-6.724376591117491309e-01,9.999999999999947820e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.273559366969493567e-16,0.000000000000000000e+00,5.273559366969493567e-16
1.204078279449936062e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.204078279449930095e-01,-6.724376591117480206e-01,9.999999999999981126e-02,-5.967448757360216405e-16,1.110223024625156540e-15,-1.942890293094023946e-16,1.260436278089864733e-15,1.275322640759984555e-15
1.220387903109501349e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.220387903109492744e-01,-6.724376591117474655e-01,9.999999999999986677e-02,-8.604228440844963188e-16,1.665334536937734811e-15,-1.387778780781445676e-16,1.874477684727154375e-15,1.879607908576665141e-15
1.236917185000171726e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.236917185000171449e-01,-6.724376591117487978e-01,9.999999999999964473e-02,-2.775557561562891351e-17,3.330669073875469621e-16,-3.608224830031758756e-16,3.342213888644167624e-16,4.918300529807392679e-16
1.253830868795276776e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.253830868795272890e-01,-6.724376591117485757e-01,9.999999999999970024e-02,-3.885780586188047891e-16,5.551115123125782702e-16,-3.053113317719180486e-16,6.775999547977530385e-16,7.432070425192829566e-16
1.271348612725920757e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.271348612725917149e-01,-6.724376591117483537e-01,9.999999999999986677e-02,-3.608224830031758756e-16,7.771561172376095783e-16,-1.387778780781445676e-16,8.568339948907339216e-16,8.679998814771155447e-16
1.289360587676552095e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.289360587676545433e-01,-6.724376591117476876e-01,9.999999999999992228e-02,-6.661338147750939243e-16,1.443289932012703503e-15,-8.326672684688674053e-17,1.589597460691244790e-15,1.591776816904884895e-15
1.307537306300511626e-01,-6.724376591117491309e-01,1.000000000000000056e-01,1.307537306300516344e-01,-6.724376591117500190e-01,9.999999999999986677e-02,4.718447854656915297e-16,-8.881784197001252323e-16,-1.387778780781445676e-16,1.005732771064051649e-15,1.015262382951347575e-15
